,Datum,Weekday,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,AverageTemp,Temp_Deviation,Temp_vs_Avg,Weather_Impression,Is_Holiday
15998,2019-05-28,Tuesday,6.0,13.16,12,0.0,,Konditorei,,0.0,17.829175257731958,-4.669175257731958,Significantly colder,very good,0
15999,2019-05-28,Tuesday,6.0,13.16,12,0.0,,Kuchen,,0.0,17.829175257731958,-4.669175257731958,Significantly colder,very good,0
16000,2019-05-28,Tuesday,6.0,13.16,12,0.0,,Saisonbrot,,0.0,17.829175257731958,-4.669175257731958,Significantly colder,very good,0
10037,2019-05-28,Tuesday,6.0,13.16,12,0.0,,,,0.0,17.829175257731958,-4.669175257731958,Significantly colder,very good,0
16001,2019-05-29,Wednesday,3.0,13.36,8,0.0,,Brot,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
16002,2019-05-29,Wednesday,3.0,13.36,8,0.0,,Brötchen,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
16003,2019-05-29,Wednesday,3.0,13.36,8,0.0,,Croissant,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
16004,2019-05-29,Wednesday,3.0,13.36,8,0.0,,Konditorei,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
16005,2019-05-29,Wednesday,3.0,13.36,8,0.0,,Kuchen,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
16006,2019-05-29,Wednesday,3.0,13.36,8,0.0,,Saisonbrot,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
10038,2019-05-29,Wednesday,3.0,13.36,8,0.0,,,,0.0,17.829175257731958,-4.469175257731958,Significantly colder,very good,0
16007,2019-05-30,Thursday,7.0,14.01,9,61.0,,Brot,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
16008,2019-05-30,Thursday,7.0,14.01,9,61.0,,Brötchen,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
16009,2019-05-30,Thursday,7.0,14.01,9,61.0,,Croissant,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
16010,2019-05-30,Thursday,7.0,14.01,9,61.0,,Konditorei,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
16011,2019-05-30,Thursday,7.0,14.01,9,61.0,,Kuchen,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
16012,2019-05-30,Thursday,7.0,14.01,9,61.0,,Saisonbrot,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
10039,2019-05-30,Thursday,7.0,14.01,9,61.0,,,,0.0,17.829175257731958,-3.819175257731958,Significantly colder,okay,1
16013,2019-05-31,Friday,7.0,18.85,14,0.0,,Brot,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
16014,2019-05-31,Friday,7.0,18.85,14,0.0,,Brötchen,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
16015,2019-05-31,Friday,7.0,18.85,14,0.0,,Croissant,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
16016,2019-05-31,Friday,7.0,18.85,14,0.0,,Konditorei,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
16017,2019-05-31,Friday,7.0,18.85,14,0.0,,Kuchen,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
16018,2019-05-31,Friday,7.0,18.85,14,0.0,,Saisonbrot,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
10040,2019-05-31,Friday,7.0,18.85,14,0.0,,,,0.0,17.829175257731958,1.0208247422680437,Slightly warmer,very good,0
16019,2019-06-01,Saturday,6.0,19.56,15,0.0,,Brot,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
16020,2019-06-01,Saturday,6.0,19.56,15,0.0,,Brötchen,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
16021,2019-06-01,Saturday,6.0,19.56,15,0.0,,Croissant,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
16022,2019-06-01,Saturday,6.0,19.56,15,0.0,,Konditorei,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
16023,2019-06-01,Saturday,6.0,19.56,15,0.0,,Kuchen,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
16024,2019-06-01,Saturday,6.0,19.56,15,0.0,,Saisonbrot,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
10041,2019-06-01,Saturday,6.0,19.56,15,0.0,,,,0.0,17.829175257731958,1.730824742268041,Significantly warmer,very good,0
16025,2019-06-02,Sunday,2.0,24.35,8,0.0,,Brot,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
16026,2019-06-02,Sunday,2.0,24.35,8,0.0,,Brötchen,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
16027,2019-06-02,Sunday,2.0,24.35,8,0.0,,Croissant,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
16028,2019-06-02,Sunday,2.0,24.35,8,0.0,,Konditorei,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
16029,2019-06-02,Sunday,2.0,24.35,8,0.0,,Kuchen,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
16030,2019-06-02,Sunday,2.0,24.35,8,0.0,,Saisonbrot,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
10042,2019-06-02,Sunday,2.0,24.35,8,0.0,,,,0.0,17.829175257731958,6.520824742268044,Significantly warmer,very good,0
16031,2019-06-03,Monday,6.0,22.22,12,21.0,,Brot,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
16032,2019-06-03,Monday,6.0,22.22,12,21.0,,Brötchen,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
16033,2019-06-03,Monday,6.0,22.22,12,21.0,,Croissant,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
16034,2019-06-03,Monday,6.0,22.22,12,21.0,,Konditorei,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
16035,2019-06-03,Monday,6.0,22.22,12,21.0,,Kuchen,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
16036,2019-06-03,Monday,6.0,22.22,12,21.0,,Saisonbrot,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
10043,2019-06-03,Monday,6.0,22.22,12,21.0,,,,0.0,18.9559793814433,3.2640206185567,Significantly warmer,okay,0
16037,2019-06-04,Tuesday,7.0,16.06,10,61.0,,Brot,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
16038,2019-06-04,Tuesday,7.0,16.06,10,61.0,,Brötchen,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
16039,2019-06-04,Tuesday,7.0,16.06,10,61.0,,Croissant,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
16040,2019-06-04,Tuesday,7.0,16.06,10,61.0,,Konditorei,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
16041,2019-06-04,Tuesday,7.0,16.06,10,61.0,,Kuchen,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
16042,2019-06-04,Tuesday,7.0,16.06,10,61.0,,Saisonbrot,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
10044,2019-06-04,Tuesday,7.0,16.06,10,61.0,,,,0.0,18.9559793814433,-2.8959793814433006,Significantly colder,okay,0
16043,2019-06-05,Wednesday,5.0,22.91,11,0.0,,Brot,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
16044,2019-06-05,Wednesday,5.0,22.91,11,0.0,,Brötchen,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
16045,2019-06-05,Wednesday,5.0,22.91,11,0.0,,Croissant,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
16046,2019-06-05,Wednesday,5.0,22.91,11,0.0,,Konditorei,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
16047,2019-06-05,Wednesday,5.0,22.91,11,0.0,,Kuchen,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
16048,2019-06-05,Wednesday,5.0,22.91,11,0.0,,Saisonbrot,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
10045,2019-06-05,Wednesday,5.0,22.91,11,0.0,,,,0.0,18.9559793814433,3.954020618556701,Significantly warmer,very good,0
16049,2019-06-06,Thursday,6.0,19.5,13,61.0,,Brot,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
16050,2019-06-06,Thursday,6.0,19.5,13,61.0,,Brötchen,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
16051,2019-06-06,Thursday,6.0,19.5,13,61.0,,Croissant,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
16052,2019-06-06,Thursday,6.0,19.5,13,61.0,,Konditorei,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
16053,2019-06-06,Thursday,6.0,19.5,13,61.0,,Kuchen,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
16054,2019-06-06,Thursday,6.0,19.5,13,61.0,,Saisonbrot,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
10046,2019-06-06,Thursday,6.0,19.5,13,61.0,,,,0.0,18.9559793814433,0.5440206185567007,Slightly warmer,okay,0
16055,2019-06-07,Friday,1.0,17.45,10,0.0,,Brot,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
16056,2019-06-07,Friday,1.0,17.45,10,0.0,,Brötchen,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
16057,2019-06-07,Friday,1.0,17.45,10,0.0,,Croissant,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
16058,2019-06-07,Friday,1.0,17.45,10,0.0,,Konditorei,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
16059,2019-06-07,Friday,1.0,17.45,10,0.0,,Kuchen,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
16060,2019-06-07,Friday,1.0,17.45,10,0.0,,Saisonbrot,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
10047,2019-06-07,Friday,1.0,17.45,10,0.0,,,,0.0,18.9559793814433,-1.5059793814433,Significantly colder,very good,0
16061,2019-06-08,Saturday,7.0,16.24,13,61.0,,Brot,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
16062,2019-06-08,Saturday,7.0,16.24,13,61.0,,Brötchen,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
16063,2019-06-08,Saturday,7.0,16.24,13,61.0,,Croissant,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
16064,2019-06-08,Saturday,7.0,16.24,13,61.0,,Konditorei,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
16065,2019-06-08,Saturday,7.0,16.24,13,61.0,,Kuchen,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
16066,2019-06-08,Saturday,7.0,16.24,13,61.0,,Saisonbrot,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
10048,2019-06-08,Saturday,7.0,16.24,13,61.0,,,,0.0,18.9559793814433,-2.715979381443301,Significantly colder,okay,0
16067,2019-06-09,Sunday,5.0,18.65,10,0.0,,Brot,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
16068,2019-06-09,Sunday,5.0,18.65,10,0.0,,Brötchen,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
16069,2019-06-09,Sunday,5.0,18.65,10,0.0,,Croissant,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
16070,2019-06-09,Sunday,5.0,18.65,10,0.0,,Konditorei,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
16071,2019-06-09,Sunday,5.0,18.65,10,0.0,,Kuchen,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
16072,2019-06-09,Sunday,5.0,18.65,10,0.0,,Saisonbrot,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
10049,2019-06-09,Sunday,5.0,18.65,10,0.0,,,,0.0,18.9559793814433,-0.3059793814433007,Normal,very good,0
16073,2019-06-10,Monday,7.0,16.12,14,61.0,,Brot,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
16074,2019-06-10,Monday,7.0,16.12,14,61.0,,Brötchen,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
16075,2019-06-10,Monday,7.0,16.12,14,61.0,,Croissant,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
16076,2019-06-10,Monday,7.0,16.12,14,61.0,,Konditorei,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
16077,2019-06-10,Monday,7.0,16.12,14,61.0,,Kuchen,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
16078,2019-06-10,Monday,7.0,16.12,14,61.0,,Saisonbrot,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
10050,2019-06-10,Monday,7.0,16.12,14,61.0,,,,0.0,18.446153846153845,-2.326153846153844,Significantly colder,okay,1
16079,2019-06-11,Tuesday,6.0,18.14,6,95.0,,Brot,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
16080,2019-06-11,Tuesday,6.0,18.14,6,95.0,,Brötchen,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
16081,2019-06-11,Tuesday,6.0,18.14,6,95.0,,Croissant,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
16082,2019-06-11,Tuesday,6.0,18.14,6,95.0,,Konditorei,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
16083,2019-06-11,Tuesday,6.0,18.14,6,95.0,,Kuchen,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
16084,2019-06-11,Tuesday,6.0,18.14,6,95.0,,Saisonbrot,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
10051,2019-06-11,Tuesday,6.0,18.14,6,95.0,,,,0.0,18.446153846153845,-0.306153846153844,Normal,very bad,0
16085,2019-06-12,Wednesday,7.0,16.66,10,95.0,,Brot,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
16086,2019-06-12,Wednesday,7.0,16.66,10,95.0,,Brötchen,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
16087,2019-06-12,Wednesday,7.0,16.66,10,95.0,,Croissant,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
16088,2019-06-12,Wednesday,7.0,16.66,10,95.0,,Konditorei,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
16089,2019-06-12,Wednesday,7.0,16.66,10,95.0,,Kuchen,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
16090,2019-06-12,Wednesday,7.0,16.66,10,95.0,,Saisonbrot,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
10052,2019-06-12,Wednesday,7.0,16.66,10,95.0,,,,0.0,18.446153846153845,-1.7861538461538444,Significantly colder,very bad,0
16091,2019-06-13,Thursday,0.0,22.18,11,0.0,,Brot,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
16092,2019-06-13,Thursday,0.0,22.18,11,0.0,,Brötchen,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
16093,2019-06-13,Thursday,0.0,22.18,11,0.0,,Croissant,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
16094,2019-06-13,Thursday,0.0,22.18,11,0.0,,Konditorei,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
16095,2019-06-13,Thursday,0.0,22.18,11,0.0,,Kuchen,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
16096,2019-06-13,Thursday,0.0,22.18,11,0.0,,Saisonbrot,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
10053,2019-06-13,Thursday,0.0,22.18,11,0.0,,,,0.0,18.446153846153845,3.733846153846155,Significantly warmer,very good,0
16097,2019-06-14,Friday,5.0,22.9,9,95.0,,Brot,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
16098,2019-06-14,Friday,5.0,22.9,9,95.0,,Brötchen,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
16099,2019-06-14,Friday,5.0,22.9,9,95.0,,Croissant,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
16100,2019-06-14,Friday,5.0,22.9,9,95.0,,Konditorei,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
16101,2019-06-14,Friday,5.0,22.9,9,95.0,,Kuchen,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
16102,2019-06-14,Friday,5.0,22.9,9,95.0,,Saisonbrot,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
10054,2019-06-14,Friday,5.0,22.9,9,95.0,,,,0.0,18.446153846153845,4.453846153846154,Significantly warmer,very bad,0
16103,2019-06-15,Saturday,7.0,18.21,12,95.0,,Brot,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
16104,2019-06-15,Saturday,7.0,18.21,12,95.0,,Brötchen,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
16105,2019-06-15,Saturday,7.0,18.21,12,95.0,,Croissant,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
16106,2019-06-15,Saturday,7.0,18.21,12,95.0,,Konditorei,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
16107,2019-06-15,Saturday,7.0,18.21,12,95.0,,Kuchen,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
16108,2019-06-15,Saturday,7.0,18.21,12,95.0,,Saisonbrot,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
10055,2019-06-15,Saturday,7.0,18.21,12,95.0,,,,0.0,18.446153846153845,-0.2361538461538437,Normal,very bad,0
16109,2019-06-16,Sunday,6.0,20.39,8,0.0,,Brot,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
16110,2019-06-16,Sunday,6.0,20.39,8,0.0,,Brötchen,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
16111,2019-06-16,Sunday,6.0,20.39,8,0.0,,Croissant,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
16112,2019-06-16,Sunday,6.0,20.39,8,0.0,,Konditorei,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
16113,2019-06-16,Sunday,6.0,20.39,8,0.0,,Kuchen,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
16114,2019-06-16,Sunday,6.0,20.39,8,0.0,,Saisonbrot,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
10056,2019-06-16,Sunday,6.0,20.39,8,0.0,,,,0.0,18.446153846153845,1.943846153846156,Significantly warmer,very good,0
16115,2019-06-17,Monday,3.0,21.88,9,0.0,,Brot,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
16116,2019-06-17,Monday,3.0,21.88,9,0.0,,Brötchen,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
16117,2019-06-17,Monday,3.0,21.88,9,0.0,,Croissant,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
16118,2019-06-17,Monday,3.0,21.88,9,0.0,,Konditorei,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
16119,2019-06-17,Monday,3.0,21.88,9,0.0,,Kuchen,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
16120,2019-06-17,Monday,3.0,21.88,9,0.0,,Saisonbrot,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
10057,2019-06-17,Monday,3.0,21.88,9,0.0,,,,0.0,18.22834196891192,3.651658031088082,Significantly warmer,very good,0
16121,2019-06-18,Tuesday,5.0,25.11,6,95.0,,Brot,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
16122,2019-06-18,Tuesday,5.0,25.11,6,95.0,,Brötchen,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
16123,2019-06-18,Tuesday,5.0,25.11,6,95.0,,Croissant,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
16124,2019-06-18,Tuesday,5.0,25.11,6,95.0,,Konditorei,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
16125,2019-06-18,Tuesday,5.0,25.11,6,95.0,,Kuchen,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
16126,2019-06-18,Tuesday,5.0,25.11,6,95.0,,Saisonbrot,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
10058,2019-06-18,Tuesday,5.0,25.11,6,95.0,,,,0.0,18.22834196891192,6.881658031088083,Significantly warmer,very bad,0
16127,2019-06-19,Wednesday,3.0,25.95,8,17.0,,Brot,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
16128,2019-06-19,Wednesday,3.0,25.95,8,17.0,,Brötchen,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
16129,2019-06-19,Wednesday,3.0,25.95,8,17.0,,Croissant,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
16130,2019-06-19,Wednesday,3.0,25.95,8,17.0,,Konditorei,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
16131,2019-06-19,Wednesday,3.0,25.95,8,17.0,,Kuchen,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
16132,2019-06-19,Wednesday,3.0,25.95,8,17.0,,Saisonbrot,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
10059,2019-06-19,Wednesday,3.0,25.95,8,17.0,,,,0.0,18.22834196891192,7.721658031088083,Significantly warmer,very bad,0
16133,2019-06-20,Thursday,6.0,19.27,8,21.0,,Brot,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
16134,2019-06-20,Thursday,6.0,19.27,8,21.0,,Brötchen,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
16135,2019-06-20,Thursday,6.0,19.27,8,21.0,,Croissant,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
16136,2019-06-20,Thursday,6.0,19.27,8,21.0,,Konditorei,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
16137,2019-06-20,Thursday,6.0,19.27,8,21.0,,Kuchen,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
16138,2019-06-20,Thursday,6.0,19.27,8,21.0,,Saisonbrot,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
10060,2019-06-20,Thursday,6.0,19.27,8,21.0,,,,0.0,18.22834196891192,1.0416580310880832,Slightly warmer,okay,0
16139,2019-06-21,Friday,6.0,18.16,11,0.0,,Brot,,0.0,18.22834196891192,-0.0683419689119162,Normal,very good,0
16140,2019-06-21,Friday,6.0,18.16,11,0.0,,Brötchen,,0.0,18.22834196891192,-0.0683419689119162,Normal,very good,0
16141,2019-06-21,Friday,6.0,18.16,11,0.0,,Croissant,,0.0,18.22834196891192,-0.0683419689119162,Normal,very good,0
16142,2019-06-21,Friday,6.0,18.16,11,0.0,,Konditorei,,0.0,18.22834196891192,-0.0683419689119162,Normal,very good,0
16143,2019-06-21,Friday,6.0,18.16,11,0.0,,Kuchen,,0.0,18.22834196891192,-0.0683419689119162,Normal,very good,0
